"Id","MSZoning","LotFrontage","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","Electrical","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageQual","GarageCond","PavedDrive","PoolArea","PoolQC","Fence","MiscFeature","YrSold","SaleType","SaleCondition","SalePrice","Crisis","MSSubClass","LotArea","YearBuilt","YearRemodAdd","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","TotRmsAbvGrd","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","MiscVal","MoSold","Reforma","outlier"
448,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr",0,0,2,1,4,1,"Gd","Typ",1,"TA","Attchd",1998,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",199900,"Crisis",60,11214,1998,1999,0,0,930,930,956,930,0,1886,10,431,89,0,0,0,0,0,7,7,TRUE
449,"RM",50,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,6,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","TA","Y","SBrkr",0,0,2,0,3,1,"TA","Typ",1,"Gd","Detchd",1937,"Unf",1,"TA","TA","N",0,NA,NA,NA,2006,"WD","Normal",119500,"Crisis",50,8600,1937,1950,0,0,780,780,780,596,0,1376,7,198,0,0,0,0,0,0,6,56,FALSE
450,"RM",50,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",3,7,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ","Unf","GasA","Ex","Y","SBrkr",0,0,1,1,2,1,"TA","Typ",0,NA,"Detchd",1981,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",120000,"Crisis",50,6000,1948,2002,331,0,318,649,679,504,0,1183,6,308,0,176,0,0,0,0,6,5,FALSE
451,"RM",70,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",6,8,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","Ex","Y","FuseA",0,0,1,0,2,1,"Gd","Typ",0,NA,"Detchd",1932,"Unf",1,"Fa","Fa","N",0,NA,NA,NA,2006,"WD","Normal",110000,"Crisis",30,5684,1930,2005,0,0,813,813,813,0,0,813,5,270,0,113,0,0,0,0,6,1,FALSE
452,"RL",62,"Pave",NA,"IR1","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story",7,5,"Gable","WdShngl","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ","Unf","GasA","TA","Y","SBrkr",1,0,2,0,2,1,"Gd","Typ",2,"TA","Attchd",1975,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",280000,"Crisis",20,70761,1975,1975,655,0,878,1533,1533,0,0,1533,5,576,200,54,0,0,0,0,12,31,TRUE
453,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",6,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",42,"Gd","TA","PConc","Ex","TA","No","ALQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"TA","Typ",0,NA,"Attchd",1996,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",204000,"Crisis",60,9303,1996,1997,742,0,130,872,888,868,0,1756,7,422,144,122,0,0,0,0,7,10,FALSE
454,"FV",75,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd","Typ",0,NA,"Attchd",2008,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",210000,"Burbuja",60,9000,2008,2008,0,0,768,768,786,804,0,1590,6,676,0,30,0,0,0,0,6,1,FALSE
455,"RL",63,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",5,5,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","TA","Y","SBrkr",2,0,2,0,4,2,"TA","Typ",0,NA,"Detchd",1976,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Family",188000,"Crisis",90,9297,1976,1976,1606,0,122,1728,1728,0,0,1728,8,560,0,0,0,0,0,0,7,30,TRUE
456,"RL",80,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,6,"Hip","CompShg","HdBoard","HdBoard","BrkFace",320,"TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","Fa","Y","SBrkr",0,0,1,1,3,1,"TA","Typ",1,"TA","Attchd",1973,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",175500,"Crisis",20,9600,1973,1973,916,0,326,1242,1242,0,0,1242,6,528,0,0,0,0,0,0,9,34,FALSE
457,"RM",34,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,5,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","Fa","N","SBrkr",0,0,1,0,4,1,"TA","Typ",0,NA,"Detchd",1916,"Unf",3,"Fa","Fa","Y",0,NA,NA,NA,2008,"COD","Abnorml",98000,"Burbuja",70,4571,1916,1950,0,0,624,624,624,720,0,1344,7,513,0,0,96,0,0,0,5,58,FALSE
458,"RL",NA,"Pave",NA,"IR1","Low","AllPub","CulDSac","Mod","ClearCr","Norm","Norm","1Fam","1Story",4,6,"Flat","Tar&Grv","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Gd","BLQ","Unf","GasA","Ex","Y","SBrkr",1,0,1,0,2,1,"Gd","Min1",2,"Gd","Attchd",1954,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",256000,"Burbuja",20,53227,1954,1994,1116,0,248,1364,1663,0,0,1663,6,529,224,137,0,0,0,0,3,14,TRUE
459,"RM",NA,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",8,7,"Hip","CompShg","Stucco","Wd Shng","None",0,"TA","Gd","PConc","TA","TA","No","Unf","Unf","GasA","Fa","Y","SBrkr",0,0,1,0,3,1,"Gd","Typ",1,"Gd","Detchd",1925,"Unf",1,"TA","TA","Y",0,NA,"MnPrv",NA,2008,"WD","Normal",161000,"Burbuja",70,5100,1925,1996,0,0,588,588,833,833,0,1666,7,228,192,63,0,0,0,0,6,12,FALSE
460,"RL",NA,"Pave",NA,"IR1","Bnk","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,4,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",161,"TA","TA","CBlock","TA","TA","No","LwQ","Unf","GasA","TA","Y","SBrkr",1,0,1,0,3,1,"Gd","Typ",1,"TA","Detchd",1950,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",110000,"Burbuja",50,7015,1950,1950,185,0,524,709,979,224,0,1203,5,352,0,0,248,0,0,0,7,59,TRUE
461,"FV",75,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Somerst","RRAn","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","Stone",110,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,1,3,1,"TA","Typ",0,NA,"BuiltIn",2009,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2009,"New","Partial",263435,"Burbuja",60,8004,2009,2009,544,0,288,832,832,1103,0,1935,8,552,0,150,0,0,0,0,12,0,TRUE
462,"RL",60,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","2Story",7,9,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","PConc","Gd","Gd","No","ALQ","BLQ","GasA","Ex","Y","SBrkr",1,0,1,0,3,1,"Gd","Typ",0,NA,"Detchd",1971,"RFn",2,"TA","TA","Y",0,NA,"MnPrv",NA,2009,"WD","Normal",155000,"Burbuja",70,7200,1936,2007,350,210,0,560,575,560,0,1135,6,576,256,0,0,0,0,0,4,2,FALSE
463,"RL",60,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec","BLQ","GasA","Gd","Y","SBrkr",0,0,1,0,3,1,"TA","Typ",1,"Po","Detchd",1965,"Unf",1,"TA","TA","Y",0,NA,"GdWo",NA,2009,"WD","Normal",62383,"Burbuja",20,8281,1965,1965,553,311,0,864,864,0,0,864,5,360,0,0,236,0,0,0,12,44,TRUE
464,"RL",74,"Pave",NA,"IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","2Story",6,7,"Hip","CompShg","Stucco","Stucco","None",0,"TA","TA","CBlock","TA","TA","No","LwQ","Unf","GasA","Fa","Y","FuseA",0,0,1,1,3,1,"TA","Typ",1,"Gd","Detchd",1939,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",188700,"Burbuja",70,11988,1934,1995,326,0,389,715,849,811,0,1660,6,240,0,0,0,0,0,0,8,13,FALSE
465,"RL",60,"Pave",NA,"Reg","HLS","AllPub","Inside","Mod","CollgCr","Norm","Norm","1Fam","1Story",5,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",136,"TA","TA","CBlock","Gd","TA","No","Rec","Unf","GasA","TA","Y","SBrkr",0,0,2,0,3,1,"TA","Typ",0,NA,NA,NA,NA,0,NA,NA,"Y",0,NA,NA,NA,2009,"WD","Normal",124000,"Burbuja",20,8430,1978,1978,616,0,424,1040,1040,0,0,1040,5,0,0,0,0,0,0,0,8,31,TRUE
466,"RM",NA,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",18,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,0,2,1,"Gd","Typ",1,"TA","Attchd",2004,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",178740,"Crisis",120,3072,2004,2004,0,0,1375,1375,1414,0,0,1414,6,398,144,20,0,0,0,0,5,2,FALSE
467,"RL",85,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,5,"Flat","Tar&Grv","Plywood","Plywood","None",0,"TA","Gd","CBlock","TA","Gd","Gd","GLQ","Unf","GasA","TA","Y","SBrkr",1,0,1,0,2,1,"TA","Typ",1,"Po","Attchd",1970,"Unf",2,"TA","TA","Y",0,NA,"GdWo",NA,2007,"WD","Normal",167000,"Crisis",20,10628,1970,1970,778,0,499,1277,1277,0,0,1277,5,526,0,0,0,0,176,0,4,37,TRUE
468,"RL",79,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","2Story",5,7,"Gable","CompShg","MetalSd","MetalSd","Stone",224,"TA","TA","CBlock","TA","TA","No","LwQ","Unf","GasA","Ex","Y","SBrkr",0,0,1,1,3,1,"Gd","Typ",2,"Gd","Attchd",1942,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",146500,"Crisis",70,9480,1942,1995,386,0,342,728,888,756,0,1644,7,312,168,0,0,0,0,0,6,12,FALSE
469,"RL",98,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","Stone",248,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"Gd","Typ",1,"Gd","Attchd",2006,"RFn",3,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",250000,"Crisis",20,11428,2006,2006,0,0,1626,1626,1634,0,0,1634,7,866,0,44,0,0,0,0,5,1,TRUE
470,"RL",76,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","SawyerW","RRNe","Norm","1Fam","2Story",6,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",120,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Gd","Typ",0,NA,"Attchd",1993,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",187000,"Burbuja",60,9291,1993,1993,426,0,406,832,832,878,0,1710,7,506,144,70,0,0,0,0,6,15,FALSE
471,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ","BLQ","GasA","TA","Y","SBrkr",1,0,1,1,1,1,"Gd","Typ",0,NA,"Attchd",1985,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2010,"WD","Normal",212000,"Burbuja",120,6820,1985,1985,368,1120,0,1488,1502,0,0,1502,4,528,0,54,0,0,140,0,6,25,TRUE
472,"RL",92,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",7,6,"Mansard","WdShake","WdShing","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","Unf","Unf","GasA","TA","Y","SBrkr",0,0,2,1,3,1,"TA","Typ",1,"Gd","Attchd",1977,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",190000,"Crisis",60,11952,1977,1977,0,0,808,808,1161,808,0,1969,8,534,0,0,0,0,276,0,11,30,TRUE
473,"RM",35,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SLvl",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,"TA","TA","PConc","Gd","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,1,0,2,1,"TA","Typ",0,NA,"Basment",2005,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",148000,"Burbuja",180,3675,2005,2005,459,0,88,547,1072,0,0,1072,5,525,0,28,0,0,0,0,6,3,TRUE
474,"RL",110,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",304,"Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"Gd","Typ",1,"Ex","Attchd",2006,"RFn",3,"TA","TA","Y",0,NA,NA,NA,2007,"New","Partial",440000,"Crisis",20,14977,2006,2007,1350,0,626,1976,1976,0,0,1976,7,908,250,63,0,0,0,0,7,0,TRUE
475,"RL",41,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"Ex","Typ",0,NA,"Attchd",2000,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",251000,"Crisis",120,5330,2000,2000,1196,0,298,1494,1652,0,0,1652,6,499,96,48,0,0,0,0,8,7,FALSE
476,"RL",80,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","GLQ","Unf","GasA","TA","Y","SBrkr",1,0,1,0,2,1,"TA","Typ",0,NA,"Detchd",1996,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",132500,"Crisis",20,8480,1963,1963,630,0,340,970,970,0,0,970,5,624,0,24,0,0,192,0,7,44,TRUE
477,"RL",75,"Pave",NA,"Reg","Lvl","AllPub","Inside","Mod","CollgCr","Norm","Norm","1Fam","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",215,"TA","TA","PConc","Gd","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"Gd","Typ",1,"TA","Attchd",1997,"Fin",2,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",208900,"Burbuja",20,13125,1997,1998,994,0,484,1478,1493,0,0,1493,7,508,140,39,0,0,0,0,4,10,FALSE
478,"RL",105,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",772,"Ex","TA","PConc","Gd","TA","Av","Unf","Unf","GasA","Ex","Y","SBrkr",0,0,2,1,3,1,"Ex","Typ",1,"Gd","BuiltIn",2006,"Fin",3,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",380000,"Crisis",60,13693,2006,2006,0,0,2153,2153,2069,574,0,2643,9,694,414,84,0,0,0,0,3,1,TRUE
479,"RL",79,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,"Hip","CompShg","VinylSd","VinylSd","Stone",336,"Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"Gd","Typ",1,"Gd","Attchd",2007,"RFn",3,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",297000,"Burbuja",20,10637,2007,2008,1288,0,417,1705,1718,0,0,1718,7,826,208,44,0,0,0,0,9,1,FALSE
480,"RM",50,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,7,"Hip","CompShg","Stucco","Stucco","BrkCmn",435,"TA","TA","BrkTil","Fa","TA","No","Rec","Unf","GasA","TA","Y","SBrkr",0,0,1,0,2,1,"TA","Typ",0,NA,"Detchd",1995,"Unf",2,"TA","TA","Y",0,NA,"MnPrv",NA,2007,"WD","Alloca",89471,"Crisis",30,5925,1937,2000,168,0,739,907,1131,0,0,1131,7,672,0,72,0,0,0,0,3,7,FALSE
481,"RL",98,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",378,"Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,3,1,"Gd","Typ",1,"Gd","Attchd",2004,"Fin",3,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",326000,"Crisis",20,16033,2004,2005,1261,0,572,1833,1850,0,0,1850,8,772,519,112,0,0,0,0,3,1,TRUE
482,"RL",72,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",562,"Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"Ex","Typ",1,"Gd","Attchd",2003,"Fin",3,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",374000,"Crisis",20,11846,2003,2004,1567,0,225,1792,1792,0,0,1792,6,874,206,49,0,0,0,0,8,2,TRUE
483,"RM",50,"Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,8,"Gable","CompShg","Stucco","Stucco","None",0,"Gd","TA","PConc","TA","TA","No","ALQ","Unf","GasA","Ex","Y","SBrkr",1,0,1,1,4,1,"Ex","Min2",1,"Gd","Attchd",1915,"Unf",1,"Fa","Fa","Y",0,NA,NA,NA,2009,"WD","Normal",155000,"Burbuja",70,2500,1915,2005,299,0,611,910,916,910,0,1826,7,164,0,0,0,0,0,0,6,4,FALSE
484,"RM",32,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","Twnhs","1Story",6,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",116,"TA","TA","PConc","Ex","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr",1,0,2,0,2,1,"TA","Typ",0,NA,"Attchd",1998,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2006,"WD","Normal",164000,"Crisis",120,4500,1998,1998,897,0,319,1216,1216,0,0,1216,5,402,0,125,0,0,0,0,5,8,FALSE
485,"RL",NA,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ","Unf","GasA","Gd","Y","SBrkr",1,0,1,0,3,1,"Gd","Typ",0,NA,"Detchd",1963,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",132500,"Crisis",20,7758,1962,2001,588,0,411,999,999,0,0,999,6,264,0,132,0,0,0,0,3,6,FALSE
486,"RL",80,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","Gd","Y","SBrkr",0,0,1,0,3,1,"Gd","Typ",1,"Gd","Attchd",1950,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",147000,"Burbuja",20,9600,1950,2007,607,0,506,1113,1113,0,0,1113,5,264,0,80,120,0,0,0,7,2,FALSE
487,"RL",79,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,"Hip","CompShg","MetalSd","MetalSd","BrkFace",168,"TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","TA","Y","SBrkr",1,0,1,1,3,1,"TA","Typ",0,NA,"Attchd",1965,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",156000,"Crisis",20,10289,1965,1965,836,0,237,1073,1073,0,0,1073,6,515,0,0,0,0,0,0,6,42,FALSE
488,"RL",70,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Av","ALQ","Unf","GasA","Gd","Y","SBrkr",0,0,2,0,3,1,"TA","Typ",1,"TA","Attchd",1971,"Unf",2,"TA","TA","Y",0,NA,NA,NA,2007,"WD","Normal",175000,"Crisis",20,12243,1971,1971,998,0,486,1484,1484,0,0,1484,7,487,224,0,0,0,180,0,2,36,TRUE
489,"RL",60,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin",5,4,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","CBlock","TA","Fa","No","BLQ","Unf","GasA","TA","N","FuseA",0,0,2,0,3,2,"TA","Mod",1,"Gd","Attchd",1970,"Unf",2,"TA","Fa","N",0,NA,NA,NA,2006,"ConLD","Normal",160000,"Crisis",190,10800,1900,1970,664,0,290,954,1766,648,0,2414,10,520,142,0,0,0,0,0,5,36,TRUE
490,"RM",21,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SFoyer",4,8,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","Gd","CBlock","Gd","TA","Av","GLQ","Unf","GasA","TA","Y","SBrkr",1,0,1,0,1,1,"Gd","Typ",0,NA,"Attchd",1970,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",86000,"Burbuja",180,1526,1970,2002,515,0,115,630,630,0,0,630,3,286,0,0,0,0,0,0,5,7,TRUE
491,"RM",NA,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",5,6,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","PConc","Gd","TA","Mn","Unf","Unf","GasA","TA","Y","SBrkr",0,0,1,1,3,1,"TA","Typ",1,"Gd","BuiltIn",1976,"Fin",1,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",115000,"Burbuja",160,2665,1976,1976,0,0,264,264,616,688,0,1304,4,336,141,24,0,0,0,0,6,32,TRUE
492,"RL",79,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,7,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ","Rec","GasA","TA","Y","FuseA",1,0,1,0,3,1,"Fa","Typ",2,"TA","Attchd",1941,"Unf",1,"TA","TA","Y",0,NA,"MnPrv",NA,2006,"WD","Normal",133000,"Crisis",50,9490,1941,1950,403,165,238,806,958,620,0,1578,5,240,0,0,32,0,0,0,8,56,FALSE
493,"RL",105,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr",0,0,2,1,3,1,"TA","Typ",0,NA,"Attchd",2006,"RFn",2,"TA","TA","Y",0,NA,NA,NA,2006,"New","Partial",172785,"Crisis",60,15578,2006,2006,0,0,728,728,728,728,0,1456,8,429,0,0,0,0,0,0,5,0,FALSE
494,"RL",70,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ","LwQ","GasA","TA","Y","FuseA",0,0,1,1,3,1,"TA","Typ",1,"Fa","Detchd",1964,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2008,"WD","Normal",155000,"Burbuja",20,7931,1960,1960,374,532,363,1269,1269,0,0,1269,6,308,0,0,0,0,0,0,6,48,TRUE
495,"RM",50,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",5,8,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf","Unf","GasA","Gd","Y","FuseA",0,0,1,0,2,1,"TA","Typ",0,NA,"Attchd",1938,"Unf",1,"TA","TA","Y",0,NA,NA,NA,2009,"WD","Normal",91300,"Burbuja",30,5784,1938,1996,0,0,190,190,886,0,0,886,4,273,144,20,80,0,0,0,12,13,TRUE
